!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
SOK2	YMR016C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SOK2	YMR016C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPO20	YMR017W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2016-09-29	Nakanishi H, et al. (2004) PMID:14742704
STB4	YMR019W	located in	GO:0005634	nucleus	cellular component		ISS with GAL4	manually curated	SGD	2019-07-11	Kasten MM and Stillman DJ (1997) PMID:9393435
MAC1	YMR021C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Jungmann J, et al. (1993) PMID:8262047
YMR027W	YMR027W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RSF1	YMR030W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lu L, et al. (2003) PMID:12734673
ARP9	YMR033W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Harata M, et al. (2000) PMID:11011149
MIH1	YMR036C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MSN2	YMR037C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Mayordomo I, et al. (2002) PMID:12093809
MSN2	YMR037C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Görner W, et al. (1998) PMID:9472026
MSN2	YMR037C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Jacquet M, et al. (2003) PMID:12732613
MSN2	YMR037C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CCS1	YMR038C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wood LK and Thiele DJ (2009) PMID:18977757
SUB1	YMR039C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2015-07-12	Gupta R, et al. (2015) PMID:26147804
SUB1	YMR039C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ARG80	YMR042W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Bercy J, et al. (1987) PMID:3311884
ARG80	YMR042W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MCM1	YMR043W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YMR045C	YMR045C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
CSM3	YMR048W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CSM3	YMR048W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
ERB1	YMR049C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YMR050C	YMR050C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
RNA14	YMR061W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rouillard JM, et al. (2000) PMID:10660071
RNA14	YMR061W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
UBX4	YMR067C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
UBX4	YMR067C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Decottignies A, et al. (2004) PMID:14755638
AVO2	YMR068W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
NAT4	YMR069W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MOT3	YMR070W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MOT3	YMR070W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Grishin AV, et al. (1998) PMID:9611199
MOT3	YMR070W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MOT3	YMR070W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
SDD2	YMR074C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RCO1	YMR075W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PDS5	YMR076C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PDS5	YMR076C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
NPL6	YMR091C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
NPL6	YMR091C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
AIP1	YMR092C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
MTG1	YMR097C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YMR099C	YMR099C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YPK2	YMR104C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Roelants FM, et al. (2002) PMID:12221112
EUC1	YMR111C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EUC1	YMR111C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
YMR114C	YMR114C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPL15B	YMR121C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
STO1	YMR125W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
GID8	YMR135C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSO2	YMR137C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RIM11	YMR139W	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2025-08-18	Kociemba J, et al. (2024) PMID:38886580
FDO1	YMR144W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FDO1	YMR144W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
TPP1	YMR156C	located in	GO:0005634	nucleus	cellular component		IC with polynucleotide 3'-phosphatase activity	manually curated	SGD	2013-08-07	Vance JR and Wilson TE (2001) PMID:11278831
TPP1	YMR156C	located in	GO:0005634	nucleus	cellular component		IC with double-stranded DNA binding	manually curated	SGD	2013-08-07	Deshpande RA and Wilson TE (2004) PMID:15222769
ATG16	YMR159C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MSS11	YMR164C	located in	GO:0005634	nucleus	cellular component		IC with positive regulation of transcription by RNA polymerase II	manually curated	SGD	2018-10-24	Gagiano M, et al. (1999) PMID:10515942
MLH1	YMR167W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HOT1	YMR172W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rep M, et al. (1999) PMID:10409737
PAI3	YMR174C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ECM5	YMR176W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
ECM5	YMR176W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FPY1	YMR178W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPT21	YMR179W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPT21	YMR179W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
CTL1	YMR180C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rodriguez CR, et al. (1999) PMID:10219091
RGM1	YMR182C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
SGS1	YMR190C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CIK1	YMR198W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CLN1	YMR199W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blondel M, et al. (2000) PMID:11080155
RAD14	YMR201C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rodriguez K, et al. (1998) PMID:9852079
ERG12	YMR208W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ERG8	YMR220W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MRE11	YMR224C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tsukamoto Y, et al. (2005) PMID:15548595
MRE11	YMR224C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Usui T, et al. (1998) PMID:9845372
MRE11	YMR224C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ORA1	YMR226C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TAF7	YMR227C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
FUS2	YMR232W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Paterson JM, et al. (2008) PMID:18474625
FUS2	YMR232W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TRI1	YMR233W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RNH1	YMR234W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RNA1	YMR235C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Traglia HM, et al. (1996) PMID:8755533
COA6	YMR244C-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RKR1	YMR247C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Braun MA, et al. (2007) PMID:17283062
ROY1	YMR258C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DSK2	YMR276W	located in	GO:0005634	nucleus	cellular component		IC with spindle pole body duplication	manually curated	SGD	2013-10-24	Vallen EA, et al. (1994) PMID:8070654
FCP1	YMR277W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PRM15	YMR278W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CAT8	YMR280C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
TDA1	YMR291W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2018-04-27	Kettner K, et al. (2012) PMID:22289182
TDA1	YMR291W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSE1	YMR308C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Seedorf M and Silver PA (1997) PMID:9238021
UPA2	YMR310C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GLC8	YMR311C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YMR315W	YMR315W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TLC1	YNCB0010W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2015-06-25	Teixeira MT, et al. (2002) PMID:12101098
SRG1	YNCE0017W	located in	GO:0005634	nucleus	cellular component		IC with negative regulation of DNA-templated transcription	manually curated	SGD	2015-06-25	Martens JA, et al. (2004) PMID:15175754
ICR1	YNCI0012	located in	GO:0005634	nucleus	cellular component		IC with regulation of transcription by RNA polymerase II	manually curated	SGD	2015-06-25	Bumgarner SL, et al. (2009) PMID:19805129
PWR1	YNCI0013W	located in	GO:0005634	nucleus	cellular component		IC with regulation of transcription by RNA polymerase II	manually curated	SGD	2015-06-25	Bumgarner SL, et al. (2009) PMID:19805129
HRB1	YNL004W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Shen EC, et al. (1998) PMID:9499403
SIS1	YNL007C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Malinovska L, et al. (2012) PMID:22718905
PYP1	YNL010W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPO1	YNL012W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tevzadze GG, et al. (2000) PMID:10855497
PBI2	YNL015W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PUB1	YNL016W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Anderson JT, et al. (1993) PMID:8413212
RCM1	YNL022C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Brachat A, et al. (2000) PMID:10649453
CRZ1	YNL027W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Stathopoulos-Gerontides A, et al. (1999) PMID:10197980
YNL035C	YNL035C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
YNL035C	YNL035C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YNL035C	YNL035C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
NCE103	YNL036W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
BOP3	YNL042W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LAP2	YNL045W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YNL046W	YNL046W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
MSG5	YNL053W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Maeder CI, et al. (2007) PMID:17952059
MSG5	YNL053W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blackwell E, et al. (2007) PMID:17963515
YNL054W-B	YNL054W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
ARP5	YNL059C	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2021-01-13	Harata M, et al. (2000) PMID:11011149
ARP5	YNL059C	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2021-01-13	Grava S, et al. (2000) PMID:10923024
ARP5	YNL059C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Grava S, et al. (2000) PMID:10923024
ARP5	YNL059C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Harata M, et al. (2000) PMID:11011149
NOP2	YNL061W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
GCD10	YNL062C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Anderson J, et al. (1998) PMID:9851972
FKH2	YNL068C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
FKH2	YNL068C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pic A, et al. (2000) PMID:10899128
FKH2	YNL068C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rodriguez-Colman MJ, et al. (2010) PMID:20847055
RNH201	YNL072W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Arudchandran A, et al. (2000) PMID:11029655
APJ1	YNL077W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
APJ1	YNL077W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NIS1	YNL078W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2019-10-29	Perez AM and Thorner J (2019) PMID:30341817
NIS1	YNL078W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Iwase M and Toh-e A (2001) PMID:11817649
PMS1	YNL082W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TOP2	YNL088W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Goto T, et al. (1984) PMID:6088500
TOP2	YNL088W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
PHO23	YNL097C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
RAS2	YNL098C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-06-07	Broggi S, et al. (2013) PMID:23127800
MET4	YNL103W	located in	GO:0005634	nucleus	cellular component		IPI with MET32, MET31	manually curated	SGD	2019-07-26	Blaiseau PL and Thomas D (1998) PMID:9799240
YAF9	YNL107W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YNL108C	YNL108C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOP15	YNL110C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Capozzo C, et al. (2000) PMID:10953080
DBP2	YNL112W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Cloutier SC, et al. (2012) PMID:22679025
DBP2	YNL112W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DCP2	YNL118C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-28	Haimovich G, et al. (2013) PMID:23706738
DCP2	YNL118C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
NMA111	YNL123W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NMA111	YNL123W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fahrenkrog B, et al. (2004) PMID:14657274
NAF1	YNL124W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fatica A, et al. (2002) PMID:12515383
FYV6	YNL133C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YNL134C	YNL134C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
FPR1	YNL135C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EAF7	YNL136W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
THO2	YNL139C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Gallardo M and Aguilera A (2001) PMID:11139493
THO2	YNL139C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
AAH1	YNL141W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
LSM7	YNL147W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
ALF1	YNL148C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
CUZ1	YNL155W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IGO1	YNL157W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Talarek N, et al. (2010) PMID:20471941
IGO1	YNL157W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CBK1	YNL161W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Weiss EL, et al. (2002) PMID:12196508
CBK1	YNL161W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Colman-Lerner A, et al. (2001) PMID:11747810
YNL162W-A	YNL162W-A	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IBD2	YNL164C	located in	GO:0005634	nucleus	cellular component		NAS	manually curated	SGD	2013-08-07	Hwang HS and Song K (2002) PMID:12072457
SKO1	YNL167C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Pascual-Ahuir A, et al. (2001) PMID:11500510
APC1	YNL172W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
MDG1	YNL173C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
NOP13	YNL175C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RHO5	YNL180C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
IPI3	YNL182C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
UBP10	YNL186W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
UBP10	YNL186W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kahana A and Gottschling DE (1999) PMID:10490600
SWT21	YNL187W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hage R, et al. (2009) PMID:19451230
SRP1	YNL189W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
SRP1	YNL189W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hood JK, et al. (2000) PMID:10725229
GCR2	YNL199C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Menon BB, et al. (2005) PMID:15817685
PSY2	YNL201C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTT106	YNL206C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RIO2	YNL207W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Geerlings TH, et al. (2003) PMID:12690111
RIO2	YNL207W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Vanrobays E, et al. (2003) PMID:12612080
MER1	YNL210W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Nandabalan K and Roeder GS (1995) PMID:7891689
IES2	YNL215W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RAP1	YNL216W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MGS1	YNL218W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
MGS1	YNL218W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SSU72	YNL222W	located in	GO:0005634	nucleus	cellular component		IPI with RPB2	manually curated	SGD	2013-08-07	Pappas DL and Hampsey M (2000) PMID:11046131
